user_id,event_id,rating
4750,event_3995,1
3,event_1118,3
4503,event_1518,4
2634,event_2380,5
4265,event_2824,1
1705,event_5037,5
521,event_3577,2
2352,event_6259,4
4546,event_7794,2
4098,event_5198,4
2791,event_2158,1
3560,event_8135,3
2938,event_8173,3
722,event_924,2
836,event_2494,4
2326,event_2425,1
4522,event_2377,5
454,event_3460,4
3502,event_3548,5
523,event_4578,5
122,event_3619,5
3723,event_3084,5
2707,event_6724,4
3643,event_2818,3
1485,event_8469,5
1249,event_9317,2
1754,event_3403,5
752,event_165,5
1957,event_3861,2
1769,event_6227,1
783,event_7821,3
1993,event_9852,5
720,event_1651,3
1016,event_4384,3
343,event_6293,2
3184,event_9168,1
1824,event_4427,5
11,event_4605,4
1469,event_9306,5
3748,event_1472,2
251,event_2498,2
2403,event_4629,2
302,event_8777,1
1635,event_5006,5
2277,event_2845,5
2719,event_5191,5
663,event_8200,4
3684,event_3088,2
669,event_9478,5
161,event_6461,1
18,event_2534,3
2318,event_2919,4
1054,event_316,5
4833,event_2212,4
634,event_9898,2
4821,event_8865,4
471,event_6783,5
2621,event_4698,2
4376,event_6261,2
1186,event_6996,2
916,event_7465,2
1684,event_2426,1
426,event_1788,1
4649,event_169,3
3436,event_4526,1
2378,event_8883,5
2505,event_8545,4
4175,event_678,4
214,event_1667,5
4765,event_9086,5
3906,event_2787,5
2249,event_8214,3
3314,event_5861,2
1262,event_1173,1
2055,event_2816,3
4585,event_5022,4
1991,event_2632,2
2269,event_6301,5
2177,event_5363,2
877,event_4259,3
4120,event_6641,1
878,event_4486,1
2177,event_7165,1
3108,event_3529,1
4861,event_3949,5
2417,event_4884,5
4237,event_745,4
2557,event_5067,2
3984,event_9587,3
2603,event_5100,4
412,event_4346,1
1918,event_1357,5
158,event_1601,5
3490,event_5560,5
2383,event_153,5
2882,event_7283,3
2806,event_4081,4
4149,event_5851,3
1329,event_2393,2
1,event_167,5
3255,event_5061,2
1886,event_4369,5
900,event_2249,5
3578,event_6450,4
3133,event_8156,1
360,event_6451,5
3938,event_8526,5
731,event_7068,2
1418,event_7768,1
3764,event_9936,1
4117,event_879,1
2885,event_2298,5
3145,event_7372,2
1270,event_1295,2
2092,event_1758,5
4644,event_9384,3
1054,event_2842,5
2405,event_3563,1
1823,event_1272,5
2769,event_9752,2
737,event_6143,4
1929,event_6267,5
2191,event_1003,2
1923,event_6655,4
3753,event_6201,2
3703,event_5944,3
4439,event_4428,5
341,event_2389,1
1701,event_5384,2
2571,event_2299,2
2799,event_2931,1
4183,event_1834,5
2140,event_8400,4
2234,event_9880,4
2209,event_7554,5
851,event_6287,1
3691,event_2610,3
224,event_3775,4
4393,event_8515,2
2087,event_6897,1
2288,event_8879,2
1469,event_4836,5
2535,event_5531,4
623,event_1076,5
304,event_8856,3
3995,event_2695,1
3199,event_5413,5
4434,event_5910,2
3811,event_913,3
3935,event_4903,5
1316,event_3229,4
3256,event_7769,1
98,event_4034,4
4843,event_5542,3
4028,event_261,4
4211,event_8460,4
73,event_5112,2
2454,event_3889,2
2000,event_8964,2
4496,event_270,1
2534,event_4983,2
2123,event_6119,2
505,event_2405,2
3290,event_5660,2
4162,event_1337,5
277,event_6759,1
2362,event_5369,1
461,event_2447,4
1583,event_7602,4
3518,event_4803,3
2740,event_972,5
1326,event_8345,1
3961,event_3087,2
730,event_3968,2
4952,event_4003,5
1574,event_4376,3
686,event_3889,4
969,event_7321,3
2034,event_7076,2
1080,event_6437,5
4326,event_7098,5
3918,event_869,3
4098,event_8214,2
1904,event_2577,4
4110,event_4615,2
2451,event_8479,4
4922,event_6456,5
2774,event_5194,2
993,event_9777,4
4830,event_144,1
2257,event_9315,4
4210,event_6319,4
2273,event_7204,5
3725,event_6600,5
4510,event_5401,1
1178,event_5473,1
4717,event_7119,5
2537,event_5104,1
1196,event_8700,5
1295,event_6055,2
2820,event_4760,3
3638,event_1874,3
1578,event_7773,4
4377,event_5312,5
808,event_2396,5
1416,event_7509,3
2450,event_3497,5
4030,event_4733,3
3295,event_2909,1
2499,event_9559,5
3973,event_9753,5
2429,event_3689,5
2696,event_2028,4
3753,event_316,3
2403,event_1860,1
4758,event_7873,3
1220,event_9959,4
728,event_244,1
1786,event_712,5
4182,event_9701,1
3561,event_4004,2
838,event_3715,4
1777,event_5033,1
1651,event_2949,1
2386,event_7598,5
2705,event_9365,5
2519,event_363,2
2257,event_7353,1
4645,event_9328,4
4862,event_876,4
3852,event_9345,1
1923,event_8821,4
1725,event_1129,2
764,event_1020,1
3974,event_7575,5
2842,event_5478,3
1009,event_1227,4
4377,event_7262,4
2839,event_7530,1
542,event_2945,3
639,event_2261,2
962,event_2963,3
2469,event_3229,4
129,event_4400,1
3967,event_9109,2
1251,event_4689,2
3788,event_9132,4
2279,event_5659,2
3773,event_2213,4
1611,event_9820,2
3992,event_9296,4
4226,event_3033,5
4060,event_9453,3
3511,event_2337,4
100,event_3657,3
694,event_4802,2
3710,event_2771,3
4476,event_4210,4
1620,event_9043,1
976,event_2517,5
1516,event_7996,5
3037,event_2527,5
167,event_4190,5
576,event_7172,5
3344,event_1819,4
4680,event_9008,1
1536,event_7980,3
3035,event_5172,2
4542,event_6381,5
1515,event_1068,2
3640,event_9742,2
4558,event_8293,4
3533,event_2817,4
408,event_7205,4
1740,event_4053,3
509,event_5787,5
3684,event_4721,4
4838,event_9099,4
3104,event_4907,3
1201,event_5356,5
899,event_1059,5
688,event_5578,1
788,event_8396,2
2492,event_4823,1
3369,event_7012,5
3559,event_4863,3
4491,event_9106,4
2704,event_356,1
241,event_7711,5
855,event_6364,2
3625,event_5447,5
382,event_6032,5
2477,event_3136,1
3963,event_6675,2
2530,event_835,1
3388,event_7179,1
4992,event_8147,5
4239,event_8399,5
2053,event_8152,5
1214,event_8380,5
2573,event_8052,1
4015,event_4253,4
2708,event_9934,2
1814,event_7817,1
205,event_8497,1
986,event_1806,5
2097,event_5338,2
1460,event_6935,2
231,event_3783,5
883,event_5606,4
433,event_9401,2
2681,event_5239,5
1818,event_7571,2
4493,event_8510,1
501,event_8075,3
2316,event_3875,4
4251,event_4197,4
1067,event_4717,5
3235,event_6495,2
4499,event_5268,4
4355,event_8096,4
1466,event_6070,2
876,event_8735,5
3866,event_4500,3
1429,event_5948,3
1500,event_9684,5
2471,event_3428,3
2516,event_4207,1
2965,event_6906,2
2928,event_8874,1
279,event_4459,1
4697,event_9351,1
2342,event_1519,3
3278,event_9534,1
2307,event_5478,4
4073,event_1129,4
4000,event_6500,2
3888,event_1285,3
2865,event_6046,1
3142,event_1978,5
447,event_9473,5
637,event_2974,3
119,event_8000,2
2293,event_2105,4
424,event_3820,3
1281,event_3433,3
1630,event_5500,3
3015,event_1498,5
89,event_9172,1
2757,event_7638,4
4497,event_4647,4
3061,event_7835,5
2951,event_4541,4
3731,event_7662,2
3857,event_1483,2
4221,event_643,5
4686,event_3919,3
2410,event_6505,2
55,event_842,1
4588,event_9177,5
2907,event_5089,3
1933,event_5057,1
103,event_9162,1
1366,event_6377,4
3571,event_8637,2
1620,event_2205,3
3503,event_7575,1
798,event_9027,1
4453,event_2765,2
3685,event_8200,4
3875,event_3330,2
3372,event_5585,1
898,event_8302,1
3013,event_1161,3
4745,event_7332,5
2004,event_8036,3
1528,event_7319,2
4342,event_7235,2
2864,event_4611,2
506,event_4251,2
4207,event_6627,5
1675,event_9383,3
2393,event_6879,1
1922,event_4434,4
2500,event_717,5
85,event_3769,1
2708,event_8419,4
4205,event_4231,2
4387,event_8158,2
1653,event_1868,5
27,event_6157,2
933,event_6589,5
3459,event_5768,5
467,event_7690,1
2701,event_9691,2
3778,event_2688,5
1505,event_180,5
2586,event_5465,1
4859,event_922,5
4841,event_5528,5
2720,event_8114,1
4733,event_9216,5
715,event_3626,1
249,event_1145,3
4535,event_721,1
3230,event_1007,1
3299,event_7100,5
4120,event_3814,2
2825,event_2686,5
540,event_7047,5
4054,event_7262,5
484,event_9221,5
52,event_8435,4
1841,event_8617,2
3691,event_1690,5
717,event_7284,1
4576,event_4573,1
2479,event_638,4
2406,event_9492,5
690,event_5551,3
439,event_3342,5
3093,event_4239,4
1489,event_7161,4
4973,event_1418,2
1777,event_1082,1
2926,event_4085,5
1012,event_7903,3
2317,event_273,3
3645,event_1717,5
2976,event_6233,5
4101,event_357,4
3746,event_1597,1
4798,event_63,4
4335,event_8732,5
4126,event_2714,1
1081,event_7888,1
3380,event_1599,2
1629,event_3179,5
2648,event_5114,5
1070,event_2777,1
814,event_1153,1
2756,event_1884,4
3672,event_2813,1
4086,event_384,5
2851,event_6722,4
1050,event_1834,5
798,event_4468,4
1291,event_7962,3
2188,event_8259,2
1393,event_7792,3
1702,event_8771,4
1979,event_4506,1
2671,event_8052,5
4373,event_2155,4
2805,event_2221,5
999,event_722,1
3395,event_4026,4
2804,event_4813,3
1702,event_8819,1
207,event_1357,2
4769,event_7462,5
1940,event_6523,2
1050,event_6824,5
3790,event_4005,2
91,event_8668,1
2047,event_5308,1
3691,event_3267,2
85,event_2640,1
77,event_6474,1
2425,event_6485,1
2222,event_406,2
4117,event_6835,2
398,event_9993,2
1809,event_4990,1
438,event_5392,3
1961,event_4605,1
2665,event_1066,5
1277,event_5394,4
189,event_7104,4
638,event_1845,3
47,event_820,1
3147,event_1278,3
2218,event_5266,1
796,event_3329,1
2390,event_4144,4
3859,event_5518,3
1761,event_8917,1
138,event_4451,5
4907,event_2760,3
771,event_389,5
3423,event_7013,3
4853,event_596,4
1474,event_1983,1
2869,event_8966,4
18,event_4331,5
2771,event_4377,4
1139,event_7565,3
1587,event_4681,5
2670,event_7966,5
2057,event_7250,3
2750,event_7786,2
2825,event_1406,4
3576,event_2728,1
4721,event_6292,1
4828,event_2502,2
2081,event_1756,5
3391,event_5817,1
1204,event_1891,1
2512,event_3747,3
2196,event_4666,4
1002,event_7350,3
4399,event_3630,4
1064,event_8831,1
552,event_3276,1
4192,event_4070,5
3986,event_6403,2
4943,event_2943,5
1077,event_9364,3
3162,event_8425,1
4147,event_451,3
351,event_9501,5
2926,event_4679,5
4646,event_4735,2
441,event_9660,4
412,event_814,3
1975,event_550,5
1938,event_204,5
2537,event_5789,3
3812,event_2702,2
2220,event_7826,1
4091,event_9150,5
2576,event_9253,3
3737,event_1673,4
402,event_8794,2
4282,event_6353,3
288,event_88,3
2206,event_2968,3
3535,event_8412,3
3239,event_8514,3
4937,event_1837,1
2323,event_4721,4
353,event_9221,4
4571,event_9120,3
2541,event_3820,4
873,event_835,5
630,event_2987,1
1969,event_3469,1
3581,event_8413,4
1344,event_6517,3
2263,event_2415,2
4121,event_5241,3
858,event_5123,2
773,event_2493,4
806,event_9573,4
3427,event_9073,5
1334,event_9877,5
1606,event_2558,4
2043,event_779,4
1747,event_5975,5
421,event_2109,3
3997,event_6083,3
2688,event_491,5
2082,event_3372,5
2173,event_4065,2
4990,event_5972,5
412,event_9615,2
1677,event_7791,3
1647,event_2712,1
1240,event_603,2
26,event_6813,4
380,event_9477,1
3183,event_3748,5
2257,event_5133,1
3928,event_4121,2
275,event_2923,1
3388,event_5443,1
1871,event_4014,4
4804,event_6291,5
1529,event_552,3
1061,event_7385,1
2023,event_2187,2
3171,event_2647,4
4107,event_5818,3
2279,event_1165,2
4861,event_451,3
1893,event_5529,3
2223,event_3809,5
2528,event_1758,5
901,event_2366,1
1610,event_7222,4
1363,event_5811,2
1269,event_4938,5
1232,event_9940,3
738,event_4437,4
1952,event_9974,2
4130,event_7142,3
1205,event_1987,3
1216,event_8046,5
2726,event_7059,3
3052,event_133,5
1371,event_1088,4
1721,event_4003,5
119,event_2904,1
895,event_1266,3
1774,event_8506,1
1707,event_7335,2
4368,event_9982,2
3611,event_8127,1
990,event_3681,1
3045,event_3398,3
2608,event_5982,2
2124,event_1852,4
4672,event_1616,3
1206,event_4027,1
4388,event_3217,4
3670,event_2525,3
3308,event_1962,2
3622,event_8293,2
3449,event_3245,3
1215,event_7607,3
790,event_9559,4
3624,event_5480,5
887,event_9610,5
4369,event_9602,1
2924,event_4954,5
261,event_3353,1
1500,event_3007,3
823,event_532,5
167,event_4927,4
1056,event_1255,2
4008,event_7759,4
3529,event_9165,2
3825,event_4745,2
1605,event_4288,3
4731,event_85,4
2996,event_5157,3
4166,event_154,5
2020,event_9290,4
571,event_7923,1
149,event_6154,4
2110,event_5508,2
3656,event_6672,1
2493,event_9537,3
3506,event_6513,4
583,event_4351,3
4657,event_8512,4
4795,event_1438,3
1040,event_409,4
1128,event_5437,3
3840,event_783,5
2180,event_6807,3
2407,event_2808,5
2765,event_2725,5
1949,event_4862,5
3147,event_6579,2
1820,event_2890,5
2360,event_5952,1
4321,event_3089,1
2017,event_8665,1
3383,event_7926,1
2523,event_4313,4
2249,event_4462,5
4310,event_7497,1
1717,event_4938,3
1673,event_9395,1
4662,event_3979,2
3177,event_3375,5
2198,event_4912,2
901,event_193,3
3349,event_5181,5
951,event_6680,3
258,event_1222,5
651,event_2426,3
923,event_3160,3
561,event_8382,5
3016,event_5100,4
3042,event_6845,2
713,event_3457,5
4407,event_7650,3
4627,event_4113,3
555,event_4978,2
2679,event_8776,2
1997,event_842,5
730,event_4350,3
4947,event_7119,2
1573,event_6241,2
257,event_128,4
3729,event_6868,5
3148,event_2206,5
322,event_4380,4
3114,event_6278,1
1517,event_4325,4
3046,event_8311,3
2372,event_5017,4
4416,event_6453,1
2586,event_4797,2
2442,event_1018,5
2069,event_5795,2
4251,event_5948,3
4655,event_8386,5
1400,event_6296,4
4898,event_553,3
730,event_2561,5
4267,event_4946,2
125,event_8367,1
3457,event_2759,4
3643,event_8120,2
1971,event_1661,3
2525,event_5587,2
3577,event_6459,5
3536,event_6126,2
4461,event_2924,2
2709,event_4172,1
2310,event_8423,4
2694,event_7477,4
2805,event_5445,2
3584,event_7511,4
2490,event_6406,5
4915,event_3535,3
608,event_7395,3
3961,event_4258,4
2032,event_202,4
1365,event_752,5
1206,event_9513,3
431,event_7520,4
3118,event_2275,4
3366,event_1264,4
4237,event_4300,4
1666,event_861,5
3043,event_137,4
3233,event_5787,5
1154,event_9171,1
2911,event_6201,3
3407,event_8326,3
2854,event_3731,5
127,event_6123,4
1850,event_4314,4
3977,event_4841,1
2728,event_3727,1
260,event_1242,4
1513,event_2281,4
4568,event_9301,5
1256,event_6463,1
1659,event_2649,4
3430,event_9773,5
2933,event_5087,3
2113,event_8120,2
4984,event_2522,2
2703,event_19,2
784,event_9899,4
2576,event_1104,4
1172,event_9891,3
3944,event_4746,5
4562,event_8173,5
2590,event_9696,3
723,event_842,4
2222,event_646,5
24,event_3273,3
7,event_3702,1
2926,event_9464,4
2193,event_5631,5
2557,event_2955,4
1600,event_9859,1
1062,event_4662,2
3802,event_5634,4
3880,event_1282,1
2896,event_8188,1
303,event_8948,4
1227,event_8181,2
3518,event_9090,3
3311,event_3363,4
2910,event_9647,3
2364,event_2013,5
816,event_5105,1
4765,event_4503,5
4588,event_9225,4
1101,event_997,4
2546,event_3701,1
354,event_2319,3
2520,event_5428,4
55,event_2085,4
2103,event_8716,3
463,event_1502,5
3877,event_716,3
3298,event_7175,4
3612,event_9181,5
212,event_7357,3
754,event_3751,2
3223,event_436,4
1236,event_8971,2
3853,event_1961,1
1807,event_5814,5
186,event_1495,4
4054,event_8438,5
4048,event_7161,2
285,event_5084,3
300,event_901,4
2922,event_2534,5
806,event_7596,5
1922,event_4973,4
2539,event_1997,2
2504,event_105,2
1352,event_2699,5
509,event_5311,3
2823,event_64,2
4416,event_860,4
1548,event_2077,3
437,event_6086,5
3658,event_763,1
3665,event_4095,3
4729,event_9771,2
1077,event_1831,3
4296,event_674,5
937,event_896,2
2088,event_914,1
4772,event_4866,3
3274,event_6577,3
4243,event_1523,2
2803,event_3123,1
1650,event_2321,2
1144,event_8238,3
4407,event_2610,3
4107,event_7592,1
1592,event_8200,2
3512,event_3829,4
2321,event_9093,3
3593,event_2772,2
114,event_532,3
3411,event_9237,1
133,event_1727,2
2649,event_9454,2
3346,event_934,1
1051,event_9009,2
4204,event_7117,4
738,event_6468,3
3603,event_6879,1
3176,event_5964,4
1386,event_1061,4
4139,event_1150,1
3203,event_7493,2
2943,event_5970,5
3449,event_5328,5
69,event_3509,5
4123,event_6798,1
2154,event_4906,2
4019,event_3083,3
4755,event_1240,1
460,event_7983,3
3764,event_7021,2
4256,event_464,2
3007,event_1679,1
1191,event_7737,2
2375,event_9057,1
3916,event_2927,3
2398,event_2222,4
1783,event_6220,4
4168,event_4548,3
826,event_3662,2
3096,event_52,3
3362,event_3516,3
3331,event_7492,3
2866,event_1362,3
556,event_7793,3
2113,event_2211,4
1702,event_2713,5
1611,event_4353,2
1128,event_5492,1
164,event_9329,2
106,event_4460,5
2022,event_9345,3
699,event_8939,4
961,event_3492,2
2978,event_209,5
1892,event_9369,3
3507,event_2040,2
1453,event_6646,2
3861,event_1618,3
435,event_1647,4
4763,event_7191,1
4444,event_4861,4
1147,event_7714,5
825,event_9731,5
3108,event_8143,1
105,event_1740,1
3127,event_1677,1
2355,event_8028,5
4132,event_2935,1
1873,event_5157,3
3435,event_9634,3
2945,event_4295,2
1592,event_4073,5
4337,event_9386,3
294,event_9114,3
1339,event_5210,4
1542,event_2499,2
908,event_5729,5
2128,event_3089,2
4648,event_3991,2
2098,event_3175,4
299,event_4435,5
4062,event_474,2
4888,event_5290,5
449,event_2222,2
1983,event_5252,4
2643,event_1921,4
2317,event_1275,2
4869,event_9808,2
3619,event_260,5
1513,event_5179,2
2177,event_4508,3
3509,event_7306,3
3081,event_8424,3
730,event_5517,5
2930,event_8510,3
1111,event_716,5
3313,event_7224,1
3088,event_5193,4
202,event_2141,1
1057,event_3672,3
2599,event_8818,5
3831,event_1945,2
2768,event_3384,5
394,event_7011,3
632,event_322,3
4670,event_1694,2
3112,event_9669,2
3087,event_3812,3
3352,event_7081,5
1583,event_7864,1
2417,event_7669,4
2295,event_2312,3
4626,event_9580,3
2798,event_1364,5
3905,event_5997,2
3920,event_7318,1
1932,event_4243,2
236,event_638,3
2480,event_3473,5
2791,event_5660,3
2371,event_9477,4
1724,event_4433,4
4215,event_9774,5
580,event_7851,4
333,event_3092,2
704,event_5553,3
1450,event_1253,4
2265,event_2423,4
776,event_28,4
86,event_6910,2
4654,event_8034,1
2557,event_5067,2
4313,event_257,5
1448,event_5701,5
4600,event_3344,2
3601,event_8675,2
3076,event_2675,1
3871,event_7045,4
2064,event_5930,1
2512,event_7414,2
4273,event_1586,4
2281,event_3750,3
1017,event_444,4
3683,event_8303,1
3391,event_5238,2
1942,event_3311,1
3471,event_816,4
1699,event_7363,3
1954,event_4964,3
3294,event_4992,2
256,event_1932,1
4588,event_6480,2
4729,event_4458,1
894,event_7716,5
1247,event_747,4
4054,event_6827,3
4086,event_6118,2
2741,event_4311,3
891,event_2877,3
4108,event_5242,3
3323,event_5670,1
3009,event_7496,2
3801,event_2912,2
3085,event_5486,1
993,event_5981,5
4908,event_6398,3
3254,event_8142,4
3238,event_8196,1
165,event_1898,1
3241,event_2568,3
3508,event_6753,1
1339,event_4638,5
4996,event_1885,1
3135,event_9248,3
2611,event_3070,5
4225,event_9235,5
1443,event_7103,1
3687,event_5238,4
225,event_3035,3
4876,event_226,5
3180,event_9004,5
4103,event_4224,1
4067,event_4363,5
4310,event_247,2
1619,event_8613,3
2765,event_1372,1
4239,event_2613,3
2081,event_5920,5
2736,event_6084,1
830,event_3059,2
2781,event_1154,5
3830,event_3080,3
2976,event_9795,3
981,event_6681,5
2295,event_2385,1
4129,event_8991,4
1367,event_2939,4
2777,event_6188,5
4496,event_7910,3
922,event_7115,5
2179,event_5530,2
1167,event_8732,5
3500,event_1461,4
328,event_5239,4
2842,event_8544,5
4733,event_3909,4
234,event_3123,5
2729,event_9125,4
1824,event_3501,2
3346,event_9053,4
4396,event_6052,5
2024,event_2597,1
2431,event_7955,3
3690,event_534,1
1658,event_9345,1
1684,event_6714,3
4333,event_3654,5
4671,event_7653,1
3065,event_4867,5
4319,event_1123,5
2959,event_9615,5
4526,event_8715,4
2499,event_1739,5
2765,event_8691,3
2747,event_485,1
3455,event_628,5
732,event_4288,1
1245,event_5167,3
2775,event_9332,4
3118,event_4541,1
2045,event_7477,4
433,event_8665,3
1106,event_3181,3
358,event_568,3
3261,event_1029,1
3527,event_4804,2
1051,event_8319,3
1653,event_8200,5
1285,event_5319,4
4482,event_6616,3
3596,event_4911,2
3255,event_4454,5
4798,event_6982,2
4878,event_4178,1
2336,event_3134,3
507,event_6138,5
1197,event_5248,3
2621,event_6547,3
3515,event_5932,1
1730,event_9610,3
2653,event_465,3
1011,event_5311,5
3062,event_4021,3
1636,event_295,3
1586,event_3381,4
2172,event_6813,5
195,event_9034,3
4008,event_6344,4
446,event_8272,1
2746,event_7637,5
931,event_1935,4
3295,event_4748,1
2835,event_9847,5
2929,event_7426,4
1673,event_8191,5
4351,event_1288,5
4125,event_6611,3
4845,event_8794,3
2979,event_5188,3
111,event_2735,2
1067,event_4971,5
1318,event_285,4
4115,event_48,1
4315,event_4862,4
2079,event_7843,4
3143,event_6451,3
4327,event_4066,2
3006,event_8409,2
753,event_8786,5
1679,event_3898,1
1483,event_783,3
3795,event_9176,1
4683,event_5598,2
743,event_4545,4
4356,event_3609,3
94,event_6056,4
2517,event_6239,4
91,event_1480,3
2432,event_8215,2
1722,event_9633,5
4671,event_2548,4
3555,event_189,4
2237,event_4447,5
2162,event_4716,4
1369,event_5898,1
2531,event_8665,2
859,event_2441,3
1713,event_516,4
2394,event_1376,5
3670,event_2391,3
1060,event_8949,4
2382,event_4579,3
296,event_3534,5
4043,event_4271,4
1801,event_6006,1
3782,event_2262,3
4854,event_1421,1
105,event_479,2
693,event_3039,2
194,event_9682,5
59,event_1887,2
4574,event_5223,5
1969,event_4645,5
876,event_1197,4
336,event_8417,3
3942,event_1248,5
2691,event_3958,3
4590,event_1887,1
1605,event_5660,1
3547,event_4842,3
998,event_497,4
2005,event_1199,2
577,event_3161,1
229,event_8971,1
4469,event_8661,4
1850,event_532,4
562,event_90,2
1407,event_3146,5
4111,event_7497,3
3782,event_4068,2
2392,event_1219,2
2253,event_3892,3
776,event_5230,1
64,event_1788,4
3851,event_8070,4
4453,event_93,4
1678,event_5509,3
3865,event_4937,2
1607,event_898,4
4588,event_3714,4
1533,event_6536,2
1799,event_8163,5
1839,event_7052,3
2992,event_9856,4
4642,event_599,5
259,event_4572,4
1906,event_6177,3
388,event_798,2
4021,event_5912,3
1628,event_4313,4
789,event_5640,4
2057,event_9256,5
4469,event_5786,3
4460,event_1914,1
1952,event_5571,4
774,event_329,2
962,event_6514,5
1411,event_7715,2
4667,event_5158,1
4473,event_7567,3
3274,event_6244,2
1964,event_6565,3
4637,event_5347,5
1876,event_1237,2
2747,event_4209,5
2347,event_1043,3
8,event_7321,1
3732,event_9766,5
461,event_2303,2
1352,event_362,3
788,event_209,3
4752,event_5093,2
1588,event_4517,4
1119,event_1514,2
3404,event_6750,5
2345,event_7155,4
4439,event_5325,1
1985,event_9084,5
4803,event_5162,5
1219,event_1856,4
2975,event_6781,5
3099,event_3387,1
4544,event_6437,2
2505,event_2940,5
3139,event_176,3
2753,event_9382,2
838,event_7846,3
2654,event_6141,4
3251,event_3350,1
2387,event_5192,4
4613,event_1262,2
121,event_5533,3
3846,event_2885,2
4139,event_5624,5
2043,event_2120,3
491,event_3046,5
1178,event_2218,3
2415,event_651,2
4916,event_3199,5
2681,event_5806,2
1203,event_4965,3
651,event_3007,5
2905,event_8506,3
1184,event_122,4
169,event_3683,5
4725,event_4122,1
4018,event_1730,4
1119,event_2169,5
4782,event_7669,5
3117,event_1051,1
2900,event_3208,3
3833,event_2009,1
4722,event_9790,3
1947,event_8288,3
4932,event_1919,2
2535,event_8432,3
1143,event_3224,1
1416,event_6375,1
3643,event_1553,3
863,event_9348,5
1672,event_7210,1
1030,event_2377,2
1992,event_3141,2
539,event_3558,3
2197,event_1951,3
3164,event_4464,4
4752,event_6220,3
592,event_2076,1
4949,event_9561,2
3322,event_6012,5
1805,event_3360,3
3663,event_5111,3
2974,event_1030,1
412,event_1982,4
3471,event_1306,2
4681,event_4596,4
816,event_9669,5
3514,event_2038,3
4876,event_7087,1
7,event_1437,3
3540,event_7664,3
2966,event_3300,4
4242,event_7738,1
4953,event_5048,3
26,event_4548,2
4336,event_8020,2
332,event_5162,5
1853,event_7724,3
2924,event_3585,2
811,event_1312,4
1895,event_6239,4
4301,event_7789,2
2071,event_2657,5
4856,event_6011,5
414,event_7842,4
2663,event_6149,3
4310,event_5792,3
3211,event_2720,3
4896,event_793,4
3572,event_3726,2
4857,event_1361,1
2976,event_6099,5
1088,event_206,2
3316,event_6734,5
3013,event_7548,5
4735,event_5790,5
2336,event_1726,2
1115,event_5986,5
161,event_1426,4
2412,event_2523,2
2360,event_9748,5
1521,event_2391,2
1651,event_1118,5
1525,event_4722,1
4778,event_7266,1
4407,event_3802,2
1936,event_7511,4
3628,event_4381,4
2543,event_4451,1
200,event_6997,2
2676,event_4037,5
3494,event_3973,5
1853,event_8580,4
4773,event_1663,3
213,event_4656,3
3704,event_2692,3
475,event_9960,2
2652,event_3993,3
3866,event_4824,5
1645,event_940,3
2986,event_4990,5
4134,event_9557,3
231,event_2500,5
2305,event_4305,1
3712,event_2904,2
2769,event_7965,4
1239,event_2075,2
2066,event_8822,1
4675,event_9095,2
1054,event_123,5
987,event_9444,2
991,event_7926,5
902,event_6826,2
4710,event_7974,5
2803,event_2205,1
2903,event_3404,2
2192,event_5551,3
4583,event_3208,3
3098,event_3079,3
3472,event_4303,1
2958,event_9718,3
259,event_454,3
242,event_5137,1
4219,event_2003,2
497,event_8036,2
727,event_1832,1
92,event_3433,2
2385,event_3680,1
603,event_428,4
1457,event_8199,3
1374,event_8833,3
4006,event_5163,1
4661,event_3812,1
3307,event_8638,3
4296,event_8705,5
1402,event_546,2
3433,event_5902,2
3666,event_9020,1
2163,event_1276,5
1313,event_5169,4
516,event_4784,4
1296,event_7599,2
2341,event_7574,2
2279,event_2986,2
1145,event_7631,2
2425,event_1935,5
1746,event_5765,1
970,event_2547,5
778,event_9526,5
2389,event_3115,1
4111,event_1346,2
2675,event_7505,4
690,event_9727,1
120,event_6170,1
4160,event_1614,2
2784,event_2937,4
4064,event_9342,4
4803,event_9902,2
4491,event_456,4
4306,event_4621,4
1002,event_9088,4
2355,event_60,2
2765,event_7009,3
3263,event_5687,4
4892,event_4988,3
3422,event_6581,5
4079,event_1374,2
3673,event_8145,3
4248,event_9126,4
4086,event_8750,2
4714,event_5916,4
2383,event_4099,2
4359,event_8313,5
905,event_140,5
1816,event_5409,3
1029,event_6779,1
2420,event_3236,3
1388,event_984,3
2123,event_5420,3
2901,event_776,4
736,event_6778,2
1487,event_396,3
2002,event_8556,5
4189,event_4362,5
744,event_6163,4
374,event_5906,5
140,event_5690,5
3293,event_6877,2
1565,event_58,1
2188,event_5143,5
4474,event_8565,4
778,event_4263,3
3679,event_999,4
3344,event_3502,4
3679,event_4329,5
921,event_7005,3
81,event_2662,5
1275,event_2786,1
2244,event_9513,2
2092,event_5210,3
3026,event_7646,5
4155,event_8671,2
1757,event_9991,2
4880,event_3121,1
2988,event_2579,3
4474,event_4668,3
3314,event_9757,3
4453,event_685,3
3269,event_659,1
1526,event_7151,1
4608,event_9264,1
2321,event_5109,2
624,event_9998,5
3750,event_4543,3
11,event_761,2
2371,event_9169,5
2390,event_6365,2
3674,event_2553,1
4136,event_1483,2
3840,event_7582,4
823,event_3598,5
4313,event_1741,5
1445,event_5292,2
4470,event_8846,1
853,event_4927,2
3946,event_5390,1
1319,event_122,2
3728,event_8499,1
4847,event_1897,1
346,event_3912,2
149,event_1040,3
3905,event_4877,5
4384,event_2956,1
